key,cena,abs_rel,sq_rel,rmse,rmse_log,log10,d1,d2,d3,boundary_precision,boundary_recall,boundary_fscore,boundary_fmax,boundary_fmax_thresh,boundary_precision_at_fmax,boundary_recall_at_fmax,boundary_f_auc
seq0014__left_0109,seq0014,0.18681643903255463,1.0587413311004639,6.7254838943481445,1.5537246465682983,0.14669863879680634,0.6734200119972229,0.9387909173965454,0.9689812660217285,0.41220319271087646,0.49051767587661743,0.44796339403083946,0.5281911277600081,0.32,0.44135430455207825,0.6575682163238525,0.46533178036631295
seq0014__left_0113,seq0014,0.1493242383003235,0.8482296466827393,6.292431831359863,0.2012297511100769,0.06695915758609772,0.7911325693130493,0.9807149767875671,0.9923839569091797,0.574837327003479,0.6300603151321411,0.6011833283358079,0.6358212779528006,0.02,0.4905126988887787,0.9034608602523804,0.5610455652782123
seq0014__left_0117,seq0014,0.20129211246967316,1.2146748304367065,7.151892185211182,0.2381749004125595,0.08922082185745239,0.5942085385322571,0.9819691777229309,0.9936299920082092,0.5256567001342773,0.5319148898124695,0.528767278525683,0.6820520780743156,0.32,0.6392215490341187,0.7310344576835632,0.5821137568966109
seq0014__left_0121,seq0014,0.15720348060131073,1.1402065753936768,7.651341915130615,0.20254287123680115,0.0683404728770256,0.845363438129425,0.9786055088043213,0.9909237027168274,0.4703572690486908,0.38846880197525024,0.42550903139176316,0.6439855682741213,0.32,0.7126168012619019,0.5874125957489014,0.5155928492289941
seq0014__left_0125,seq0014,0.18376854062080383,1.148760199546814,7.399105548858643,0.2265341430902481,0.08213880658149719,0.645682692527771,0.9818524718284607,0.993699312210083,0.45220404863357544,0.5311926603317261,0.4885260839629711,0.6223111560256746,0.02,0.4857589900493622,0.8656567335128784,0.512945485324033
seq0014__left_0129,seq0014,0.18922185897827148,1.2115038633346558,7.599005699157715,0.23429414629936218,0.08476544916629791,0.6440390348434448,0.9794465899467468,0.9941976070404053,0.41575342416763306,0.5148822665214539,0.46003837482524035,0.6478274931994675,0.32,0.6219281554222107,0.6759776473045349,0.509405149424694
seq0014__left_0133,seq0014,0.1901116669178009,1.2563486099243164,7.750789642333984,0.23540043830871582,0.08493011444807053,0.6406490802764893,0.9771592020988464,0.9933673143386841,0.3704463839530945,0.4679981768131256,0.41354727649167217,0.5812441667734314,0.32,0.5812917351722717,0.5811966061592102,0.4762454351947883
seq0014__left_0137,seq0014,0.19304339587688446,1.1557761430740356,7.3019866943359375,0.24197526276111603,0.08783085644245148,0.6068236231803894,0.9577153325080872,0.9955527186393738,0.39562511444091797,0.5462440252304077,0.4588914656867527,0.5855243692721611,0.02,0.4393964111804962,0.8772757649421692,0.49918415372033337
seq0014__left_0141,seq0014,0.2046552300453186,1.2746318578720093,7.562939643859863,0.2477559894323349,0.09223666042089462,0.5594006776809692,0.97700434923172,0.9953123927116394,0.42700883746147156,0.5438677072525024,0.47840545468146045,0.602735104789702,0.32,0.5412371158599854,0.6800000071525574,0.5126176886022255
seq0014__left_0145,seq0014,0.20761540532112122,1.2758818864822388,7.545001983642578,0.24741202592849731,0.09360429644584656,0.5131765604019165,0.9815176129341125,0.9954032897949219,0.40145576000213623,0.5799189805984497,0.47446058159870214,0.6137907745657962,0.02,0.4665886461734772,0.8966809511184692,0.48635326675901364
seq0014__left_0149,seq0014,0.2229221761226654,1.4633899927139282,7.997626304626465,0.2669931650161743,0.10059653967618942,0.4725761413574219,0.9596860408782959,0.9953231811523438,0.33686256408691406,0.46605342626571655,0.3910644552100903,0.5850626448290994,0.32,0.5279850959777832,0.6559766530990601,0.47880377985387457
seq0014__left_0153,seq0014,0.22275838255882263,1.4731332063674927,8.024944305419922,0.26532480120658875,0.10023043304681778,0.4703296422958374,0.972512423992157,0.9949999451637268,0.34952399134635925,0.5548007488250732,0.42886402089260084,0.5828541444221822,0.02,0.4280085563659668,0.9132517576217651,0.4792672352685265
seq0014__left_0157,seq0014,0.22368155419826508,1.4715042114257812,8.016144752502441,0.26419389247894287,0.10054975748062134,0.45836418867111206,0.9764635562896729,0.9951245188713074,0.3641746938228607,0.5440924763679504,0.43631371362017557,0.5876123379864207,0.02,0.43597981333732605,0.9009655714035034,0.48042727399710117
seq0015__left_0001,seq0015,0.16372856497764587,0.6879065036773682,3.971872568130493,0.18594636023044586,0.07011185586452484,0.824249267578125,0.9948692321777344,0.9979095458984375,0.9740433692932129,0.37522733211517334,0.5417559196132637,0.9657764693658606,0.32,1.0,0.9338179230690002,0.6225887443091859
seq0015__left_0005,seq0015,0.1544649749994278,0.6711995601654053,4.052023887634277,0.17428623139858246,0.06632615625858307,0.8685150146484375,0.9950790405273438,0.9975013732910156,0.9811134338378906,0.3742509186267853,0.5418212500914656,0.9669582239613028,0.32,0.9998120069503784,0.936194896697998,0.6205482012169043
seq0015__left_0009,seq0015,0.17225737869739532,0.7633107900619507,4.1713361740112305,0.19405338168144226,0.07325852662324905,0.8141708374023438,0.9892921447753906,0.99755859375,0.9767029881477356,0.3709872364997864,0.5377264534938367,0.9669413658662227,0.32,0.9994403123855591,0.9364894032478333,0.6179941000310792
seq0015__left_0013,seq0015,0.14716558158397675,0.6095952391624451,3.8598792552948,0.16623440384864807,0.06335075199604034,0.9005088806152344,0.9951095581054688,0.997589111328125,0.9788722395896912,0.3743199110031128,0.5415511307039641,0.9659090930103393,0.32,1.0,0.9340659379959106,0.624710901692155
seq0015__left_0017,seq0015,0.1605410873889923,0.7142428159713745,4.155207633972168,0.1805298626422882,0.0686890184879303,0.8418617248535156,0.9949531555175781,0.9974288940429688,0.9789186716079712,0.362580806016922,0.529164754659531,0.9642360508315947,0.32,0.9988349676132202,0.9319538474082947,0.6141739914813061
seq0015__left_0021,seq0015,0.15419059991836548,0.6387892961502075,3.914235830307007,0.17165757715702057,0.06620629131793976,0.9004745483398438,0.9938583374023438,0.9971466064453125,0.9870001673698425,0.36945194005966187,0.537651310616509,0.9588764276014521,0.32,1.0,0.9210015535354614,0.6229395239335446
seq0015__left_0025,seq0015,0.14639879763126373,0.6142452359199524,3.8586313724517822,0.16723446547985077,0.06294410675764084,0.855224072933197,0.9933319091796875,0.9970359802246094,0.945892333984375,0.36466649174690247,0.5263941339098629,0.9502898747825891,0.32,0.985881507396698,0.9171785116195679,0.6117646067741909
seq0015__left_0029,seq0015,0.15291336178779602,0.6977209448814392,4.039226055145264,0.1770879179239273,0.064665786921978,0.8153259754180908,0.9851798415184021,0.9964370727539062,0.8808837532997131,0.313484787940979,0.4624094608469181,0.9071452732771678,0.32,0.9712161421775818,0.8510047197341919,0.5572792645067605
seq0015__left_0033,seq0015,0.14277835190296173,0.6275997757911682,3.90657377243042,0.16550126671791077,0.06107132136821747,0.8254737854003906,0.9955253601074219,0.9977951049804688,0.9456250667572021,0.2926957607269287,0.4470254269069846,0.9081163811770852,0.32,1.0,0.8316970467567444,0.5401484650593984
seq0015__left_0037,seq0015,0.14511477947235107,0.641071081161499,3.9450206756591797,0.16958850622177124,0.06226693093776703,0.8266181945800781,0.9956512451171875,0.9976654052734375,0.9364206194877625,0.296663761138916,0.45058078319682987,0.8994082813064932,0.32,1.0,0.8172042965888977,0.5400350474352656
seq0015__left_0041,seq0015,0.14776772260665894,0.6672144532203674,4.044270992279053,0.17095105350017548,0.0632985532283783,0.822479248046875,0.9959030151367188,0.997802734375,0.9225547909736633,0.2974942922592163,0.44990777565081297,0.9041284438726271,0.32,1.0,0.8250313997268677,0.5390016680226435
seq0015__left_0045,seq0015,0.1397935152053833,0.6001819372177124,3.8098905086517334,0.16337628662586212,0.05995475873351097,0.8476943969726562,0.995758056640625,0.9975814819335938,0.9373310208320618,0.2987571656703949,0.4530977031195308,0.9003822887077721,0.32,1.0,0.8188139200210571,0.5421484651516019
seq0015__left_0049,seq0015,0.14380833506584167,0.6338391900062561,3.914008617401123,0.1694461852312088,0.06176943704485893,0.8323898315429688,0.9957237243652344,0.9976425170898438,0.9446767568588257,0.2944374680519104,0.44894687967453556,0.9091711718302806,0.32,0.9988579154014587,0.834263265132904,0.541968852541312
seq0015__left_0053,seq0015,0.1417931318283081,0.6157929301261902,3.866612195968628,0.165977343916893,0.060873351991176605,0.840606689453125,0.9958992004394531,0.9978981018066406,0.9387689232826233,0.2961796820163727,0.4502928785726788,0.9096026265389308,0.32,1.0,0.8341937065124512,0.5423379234003494
seq0015__left_0057,seq0015,0.13892164826393127,0.5917534828186035,3.7844700813293457,0.16297757625579834,0.05967586487531662,0.8493766784667969,0.9954681396484375,0.9978599548339844,0.9362248778343201,0.2901897728443146,0.4430522490572046,0.9080512496622077,0.32,1.0,0.8315877914428711,0.5368011153635454
seq0015__left_0061,seq0015,0.13888661563396454,0.5943297147750854,3.7993109226226807,0.16196665167808533,0.05956327170133591,0.8472099304199219,0.9959182739257812,0.9979667663574219,0.9405282735824585,0.2910049855709076,0.4444840034138446,0.9109959851080277,0.32,1.0,0.8365405201911926,0.5392835012502276
seq0015__left_0065,seq0015,0.13889634609222412,0.5986521244049072,3.822526454925537,0.16091692447662354,0.059469759464263916,0.8521194458007812,0.9960823059082031,0.9978485107421875,0.9453215599060059,0.28799620270729065,0.4414904704094904,0.9044310417047113,0.32,1.0,0.8255354762077332,0.535897628230839
seq0015__left_0069,seq0015,0.136429101228714,0.5798542499542236,3.7601125240325928,0.15878987312316895,0.058459341526031494,0.8561286926269531,0.9960479736328125,0.9978561401367188,0.9458423852920532,0.2885850667953491,0.44223901125305365,0.9069266580164027,0.32,1.0,0.8297033905982971,0.5374773957094883
seq0015__left_0073,seq0015,0.13851067423820496,0.6027697324752808,3.8445279598236084,0.1609898954629898,0.059299830347299576,0.853912353515625,0.9955101013183594,0.9979515075683594,0.9486629366874695,0.2904304265975952,0.44471319040724006,0.9069901791625055,0.32,1.0,0.8298097252845764,0.5381058923245524
seq0015__left_0077,seq0015,0.1418769508600235,0.6364507675170898,3.9501264095306396,0.16595686972141266,0.06074732542037964,0.8306922912597656,0.9952049255371094,0.9972724914550781,0.9411764740943909,0.290439635515213,0.4438963569226387,0.9000342894832254,0.32,1.0,0.8182384967803955,0.5366723029089221
seq0015__left_0081,seq0015,0.14482541382312775,0.6635797619819641,4.030606746673584,0.16963811218738556,0.061995573341846466,0.8190460205078125,0.9948883056640625,0.9973335266113281,0.9447131156921387,0.29167404770851135,0.44573141251217296,0.901574354903389,0.32,1.0,0.820787787437439,0.5397938762684513
seq0015__left_0085,seq0015,0.1399340033531189,0.625907301902771,3.915205955505371,0.16455078125,0.05992722511291504,0.8277320861816406,0.9959220886230469,0.9977531433105469,0.9685078859329224,0.29451003670692444,0.4516725977108504,0.9080957730274232,0.32,1.0,0.8316624760627747,0.5418751109562071
seq0015__left_0089,seq0015,0.13656683266162872,0.5935585498809814,3.79819917678833,0.16171075403690338,0.058578576892614365,0.8428497314453125,0.9958763122558594,0.9977226257324219,0.9759573936462402,0.29114967584609985,0.44850144970550976,0.9072635847298158,0.32,1.0,0.8302675485610962,0.5390410566550141
seq0015__left_0093,seq0015,0.13010239601135254,0.5432656407356262,3.6289963722229004,0.15354187786579132,0.055704206228256226,0.8699760437011719,0.9959335327148438,0.9977607727050781,0.9779450297355652,0.2903263568878174,0.4477325921159283,0.8995533104525315,0.32,1.0,0.8174437880516052,0.5364228708564687
seq0015__left_0097,seq0015,0.13042712211608887,0.5440772771835327,3.6265690326690674,0.1540505290031433,0.05585624277591705,0.8654747009277344,0.9959945678710938,0.9978103637695312,0.9794010519981384,0.2905496656894684,0.4481506947799094,0.9012517559230672,0.32,1.0,0.8202531933784485,0.5370040890808161
seq0015__left_0101,seq0015,0.13186517357826233,0.5537989139556885,3.661637783050537,0.1551835536956787,0.05646238848567009,0.8611030578613281,0.9959640502929688,0.99786376953125,0.9791523218154907,0.29301387071609497,0.4510498919404118,0.9044759323114973,0.32,1.0,0.8256102800369263,0.5396412272535076
seq0015__left_0105,seq0015,0.1314573884010315,0.5476069450378418,3.6397173404693604,0.15473388135433197,0.056323226541280746,0.8623237609863281,0.9960441589355469,0.9978561401367188,0.9807328581809998,0.29344281554222107,0.4517257975243946,0.9064748182682251,0.32,1.0,0.8289473652839661,0.5409101708435742
seq0015__left_0109,seq0015,0.13032342493534088,0.5375033617019653,3.6052353382110596,0.15345001220703125,0.0558556392788887,0.8652915954589844,0.9961128234863281,0.99798583984375,0.97826087474823,0.28932633996009827,0.4465754074084697,0.9008683761785728,0.32,1.0,0.819618284702301,0.5368057909373873
seq0015__left_0113,seq0015,0.1315034031867981,0.54998779296875,3.6656694412231445,0.15236277878284454,0.056172892451286316,0.8753128051757812,0.9962692260742188,0.9981727600097656,0.9558220505714417,0.2938081622123718,0.4494582752682523,0.9097237972186455,0.32,1.0,0.834397554397583,0.54172532551136
seq0015__left_0117,seq0015,0.1430494338274002,0.6343953609466553,3.939758539199829,0.1668352484703064,0.06135958433151245,0.8563117980957031,0.9959869384765625,0.9977645874023438,0.954429566860199,0.3021467924118042,0.458989746356311,0.9175916702148089,0.32,1.0,0.8477315306663513,0.5484540511616175
seq0015__left_0121,seq0015,0.1361602246761322,0.6100263595581055,3.8875229358673096,0.16238705813884735,0.05835604667663574,0.8880691528320312,0.9935798645019531,0.9959831237792969,0.9374389052391052,0.3085745573043823,0.46431247154196104,0.9069657786401133,0.32,0.9720736742019653,0.8500320315361023,0.5530502554634513
seq0015__left_0125,seq0015,0.14498314261436462,0.6517074108123779,4.072909355163574,0.16766861081123352,0.06251300871372223,0.8902473449707031,0.9946670532226562,0.9965362548828125,0.8804396986961365,0.27618327736854553,0.42047015586464587,0.8598127013426426,0.32,0.9950236082077026,0.7569525837898254,0.5135571780449234
seq0015__left_0129,seq0015,0.13179746270179749,0.5347957015037537,3.65610671043396,0.1507202386856079,0.05664760619401932,0.8863525390625,0.9973411560058594,0.9985275268554688,0.8104689717292786,0.13060422241687775,0.2249573582674366,0.5073405730471452,0.32,0.9941486120223999,0.34057170152664185,0.2984608682814517
seq0015__left_0133,seq0015,0.12861591577529907,0.5240180492401123,3.578038215637207,0.14948110282421112,0.05505602806806564,0.8889122009277344,0.996978759765625,0.9983329772949219,0.8435683250427246,0.14100106060504913,0.24161634569937931,0.5715746226001808,0.32,0.9942561984062195,0.4010702669620514,0.32309362733635155
seq0015__left_0137,seq0015,0.13570554554462433,0.5718167424201965,3.7696492671966553,0.1553388237953186,0.058165282011032104,0.8706550598144531,0.9961738586425781,0.9984359741210938,0.8078122138977051,0.15378610789775848,0.25838293073482294,0.5901193349507707,0.32,0.9813058972358704,0.42192405462265015,0.3392484936029296
seq0015__left_0141,seq0015,0.13901904225349426,0.5942835807800293,3.8319315910339355,0.1594957411289215,0.05962748825550079,0.8685569763183594,0.9950141906738281,0.9979972839355469,0.836172342300415,0.16307301819324493,0.2729202515812111,0.6232991093146587,0.32,0.9597935080528259,0.46150121092796326,0.3573074532542081
seq0015__left_0145,seq0015,0.14149975776672363,0.5966930389404297,3.830362319946289,0.1594141572713852,0.06059883534908295,0.8694267272949219,0.9972572326660156,0.9984359741210938,0.8592429161071777,0.1653115302324295,0.27727713604781906,0.6478680832968154,0.32,0.9807310700416565,0.48369917273521423,0.36084215956053367
seq0015__left_0149,seq0015,0.14174805581569672,0.5857558250427246,3.792353868484497,0.15931375324726105,0.06078168749809265,0.8711357116699219,0.9970893859863281,0.9984512329101562,0.8500702381134033,0.16601034998893738,0.27777414389531,0.6420218642459753,0.32,0.9895056486129761,0.47516027092933655,0.3600443341542608
seq0015__left_0153,seq0015,0.14100980758666992,0.5959768891334534,3.8244597911834717,0.15916745364665985,0.060342878103256226,0.8731765747070312,0.9970970153808594,0.9982490539550781,0.8420491218566895,0.16082628071308136,0.27007069492165764,0.6299002633628168,0.32,0.9907433390617371,0.46173110604286194,0.3536884701845907
seq0015__left_0157,seq0015,0.1387535184621811,0.5897383093833923,3.792570114135742,0.15765078365802765,0.05914952605962753,0.8752059936523438,0.9969825744628906,0.9983863830566406,0.8189993500709534,0.15667851269245148,0.2630368177089983,0.5983024956080287,0.32,0.9821943044662476,0.4301700294017792,0.3413451699279608
seq0015__left_0161,seq0015,0.15344935655593872,0.7247592806816101,4.267756938934326,0.1724403351545334,0.0654449537396431,0.8266677856445312,0.9969291687011719,0.9985923767089844,0.8853769302368164,0.17337685823440552,0.28997085477131035,0.6760398874831203,0.32,0.9983611106872559,0.511047899723053,0.3766095578452969
seq0015__left_0165,seq0015,0.15385732054710388,0.7249557375907898,4.280411243438721,0.17280977964401245,0.06573862582445145,0.8456535339355469,0.9968757629394531,0.9985847473144531,0.8869596719741821,0.17032571136951447,0.2857734334835954,0.6651199812826036,0.32,0.9997217655181885,0.49833109974861145,0.37028189985011895
seq0015__left_0169,seq0015,0.15326479077339172,0.7125707864761353,4.229307651519775,0.17175668478012085,0.06542979180812836,0.8294410705566406,0.9969406127929688,0.9985160827636719,0.8888688683509827,0.17584775388240814,0.2936097563080129,0.7087653628089611,0.32,0.9949860572814941,0.5504276752471924,0.3849529123290705
seq0015__left_0173,seq0015,0.1523391753435135,0.7081812620162964,4.209028720855713,0.17104986310005188,0.06502129882574081,0.84063720703125,0.9967117309570312,0.9981460571289062,0.8851858377456665,0.18061046302318573,0.3000082171452094,0.7033188026323132,0.32,1.0,0.5423991680145264,0.38818579727058167
seq0015__left_0177,seq0015,0.13972626626491547,0.6009615063667297,3.8686466217041016,0.15771925449371338,0.059739500284194946,0.8667831420898438,0.9975090026855469,0.9987220764160156,0.8494381904602051,0.15336135029792786,0.2598146141652966,0.5867104915560519,0.32,0.999718964099884,0.41518667340278625,0.3379869142720673
seq0015__left_0181,seq0015,0.13236483931541443,0.5504074692726135,3.6913716793060303,0.15299807488918304,0.0567333810031414,0.8900032043457031,0.9968528747558594,0.9982643127441406,0.9135987758636475,0.21245580911636353,0.34474237700879484,0.7774373835853788,0.32,0.9994701743125916,0.636122465133667,0.4315384669655311
seq0015__left_0185,seq0015,0.1360810101032257,0.5859411954879761,3.8075757026672363,0.15778614580631256,0.05829542502760887,0.8806338310241699,0.9953422546386719,0.9974899291992188,0.9562909603118896,0.30416202545166016,0.4615283532108539,0.9288492252300733,0.32,0.998237133026123,0.8684807419776917,0.556963361072024
seq0015__left_0189,seq0015,0.14029273390769958,0.6540929079055786,4.074389934539795,0.16604825854301453,0.06023409217596054,0.8421669006347656,0.9948005676269531,0.9967308044433594,0.8841130137443542,0.275316059589386,0.4198799508725565,0.8972811911072849,0.32,0.9951655864715576,0.8169282078742981,0.5233544837953835
seq0015__left_0193,seq0015,0.14190062880516052,0.6757950782775879,4.129117488861084,0.180487260222435,0.06145511567592621,0.8413734436035156,0.9897842407226562,0.9932479858398438,0.7527152895927429,0.26824358105659485,0.3955321817577082,0.7740760365372366,0.32,0.8382906913757324,0.7189993262290955,0.48193861511385516
seq0015__left_0197,seq0015,0.1814008504152298,1.5326290130615234,4.73416805267334,0.23958949744701385,0.06772606074810028,0.89361572265625,0.9677543640136719,0.9697113037109375,0.8805896043777466,0.27639156579971313,0.42072860968616127,0.8182715292512649,0.32,0.9968855381011963,0.693937361240387,0.502236546368366
seq0015__left_0201,seq0015,0.12118320167064667,0.46190035343170166,3.370983362197876,0.1417640894651413,0.05213921517133713,0.9136238098144531,0.9966354370117188,0.9984130859375,0.9352293014526367,0.28763681650161743,0.4399604748537666,0.9208408012147571,0.32,0.9995306134223938,0.8536367416381836,0.5400553397241162
seq0015__left_0205,seq0015,0.11738528311252594,0.40062564611434937,3.1220619678497314,0.13595715165138245,0.050818685442209244,0.9810791015625,0.9966392517089844,0.9983787536621094,0.9656351804733276,0.2943516671657562,0.45117347975309624,0.9211846021195231,0.32,1.0,0.853885293006897,0.5472729072441429
seq0015__left_0209,seq0015,0.11893459409475327,0.43290358781814575,3.2642195224761963,0.1386188268661499,0.051330700516700745,0.9398345947265625,0.9966468811035156,0.9983901977539062,0.939983069896698,0.2824792265892029,0.4344112556348707,0.9158002354755967,0.32,0.9990453720092773,0.8453608155250549,0.5355325912248645
seq0015__left_0213,seq0015,0.11757545173168182,0.42236655950546265,3.220121145248413,0.13757774233818054,0.05076485127210617,0.9490852355957031,0.9965362548828125,0.9984054565429688,0.9564505815505981,0.30407077074050903,0.4614418708238334,0.9399855496940058,0.32,1.0,0.8867667317390442,0.5585247922493831
seq0015__left_0217,seq0015,0.11189639568328857,0.3818111717700958,3.0448012351989746,0.13103148341178894,0.04828363656997681,0.9662818908691406,0.9966812133789062,0.99847412109375,0.9429831504821777,0.28817734122276306,0.4414475268736048,0.9180560367142965,0.32,1.0,0.8485245704650879,0.541277245799295
seq0015__left_0221,seq0015,0.11863163858652115,0.4474034309387207,3.305821657180786,0.13940471410751343,0.050974056124687195,0.9315719604492188,0.9965934753417969,0.998504638671875,0.9465292096138,0.3050212264060974,0.4613661456005523,0.935359082392565,0.32,0.9993133544921875,0.8790983557701111,0.5587527350396767
seq0015__left_0225,seq0015,0.11678430438041687,0.41103506088256836,3.16447114944458,0.13696663081645966,0.050438292324543,0.9571952819824219,0.9962310791015625,0.9981613159179688,0.9483113884925842,0.31415122747421265,0.47195565707041176,0.9338524282132972,0.32,0.9993172287940979,0.8764374256134033,0.5646478417206369
seq0015__left_0229,seq0015,0.12974458932876587,0.5257744789123535,3.6174685955047607,0.14931245148181915,0.05569539591670036,0.8902244567871094,0.9964828491210938,0.9984397888183594,0.9340022206306458,0.3049963116645813,0.4598346567064337,0.925230283439397,0.32,1.0,0.8608637452125549,0.5547401223151907
seq0015__left_0233,seq0015,0.11377686262130737,0.4177520275115967,3.185077667236328,0.1347423791885376,0.04885655641555786,0.9476242065429688,0.996856689453125,0.9985923767089844,0.9265022277832031,0.24919147789478302,0.392749333094313,0.8676349081279637,0.32,0.9958149194717407,0.7686901092529297,0.49451784498693896
seq0015__left_0237,seq0015,0.12507930397987366,0.49258631467819214,3.4777190685272217,0.14481110870838165,0.05363969877362251,0.9197311401367188,0.9965705871582031,0.9984359741210938,0.8892567157745361,0.24076926708221436,0.3789394066209069,0.8361921279183828,0.32,0.9782187938690186,0.7301782369613647,0.476285295485929
seq0015__left_0241,seq0015,0.1229439228773117,0.4579745829105377,3.35353422164917,0.14192795753479004,0.05296466499567032,0.9206962585449219,0.9972991943359375,0.9987983703613281,0.9156485199928284,0.24406816065311432,0.38540559743423025,0.8683486618953374,0.32,1.0,0.7673287987709045,0.4894438517207924
seq0015__left_0245,seq0015,0.13204777240753174,0.5331295728683472,3.6484434604644775,0.150540292263031,0.056746236979961395,0.8954315185546875,0.9972953796386719,0.99884033203125,0.905701756477356,0.24049872159957886,0.3800733270479002,0.8779527680174978,0.32,1.0,0.7824561595916748,0.48827049142475437
seq0015__left_0249,seq0015,0.12766167521476746,0.49908164143562317,3.5322654247283936,0.14761388301849365,0.05507628619670868,0.9152488708496094,0.9969482421875,0.998748779296875,0.9211700558662415,0.2416181117296219,0.3828235884794935,0.8920827763386479,0.32,1.0,0.8051890134811401,0.49174339980364884
seq0015__left_0253,seq0015,0.14229080080986023,0.6075781583786011,3.8154780864715576,0.16453102231025696,0.06096082925796509,0.8741073608398438,0.9930229187011719,0.9971427917480469,0.8170372247695923,0.21020078659057617,0.3343759974242889,0.7856103248768634,0.32,0.9836639165878296,0.6539435386657715,0.4350432950462523
seq0015__left_0257,seq0015,0.13707098364830017,0.6546506881713867,4.01283073425293,0.17029884457588196,0.058785129338502884,0.8920364379882812,0.988983154296875,0.9936256408691406,0.7728965282440186,0.21371890604496002,0.33484698244417976,0.7979247335938324,0.32,0.9815689921379089,0.6721672415733337,0.4394984497382372
seq0015__left_0261,seq0015,0.12177207320928574,0.5678563117980957,3.7299540042877197,0.17326216399669647,0.05315783619880676,0.923686683177948,0.9833411574363708,0.988395631313324,0.7283643484115601,0.27050700783729553,0.3945005716133193,0.6857327499651901,0.32,0.7176322340965271,0.6565485000610352,0.45874621930694626
seq0016__left_0001,seq0016,0.26643845438957214,0.7745590209960938,2.5824263095855713,0.31145837903022766,0.10811033844947815,0.5185737609863281,0.8316154479980469,0.9900245666503906,0.9208826422691345,0.5044522881507874,0.6518346615895368,0.9177416967588957,0.32,0.9823700189590454,0.8610920310020447,0.7157214794388228
seq0016__left_0005,seq0016,0.2709214985370636,0.9387099742889404,2.7747726440429688,0.3254590332508087,0.10574869811534882,0.6006278991699219,0.7968177795410156,0.9544754028320312,0.8704690337181091,0.5181025266647339,0.6495771894225152,0.9074932553695527,0.24,0.9922837018966675,0.8360527157783508,0.7121694443730091
seq0016__left_0009,seq0016,0.29241544008255005,1.1412380933761597,2.9112958908081055,0.3487589657306671,0.10978363454341888,0.5815887451171875,0.7939682006835938,0.9056205749511719,0.9218716025352478,0.48497945070266724,0.635587942855702,0.8763559818854177,0.32,0.9616320133209229,0.8049722909927368,0.6950256522370057
seq0016__left_0013,seq0016,0.3027901351451874,1.1690078973770142,2.900139331817627,0.3558347821235657,0.11372029036283493,0.5349769592285156,0.7976112365722656,0.8964385986328125,0.9535622000694275,0.47015389800071716,0.6297898660505177,0.8699153361305237,0.32,0.9598724842071533,0.7953745722770691,0.6885264981947455
seq0016__left_0017,seq0016,0.29721570014953613,1.020707130432129,2.754472017288208,0.3474155068397522,0.11564123630523682,0.5049819946289062,0.7996177673339844,0.9318504333496094,0.9452844262123108,0.4944145679473877,0.6492501461334101,0.8875577562092718,0.32,0.9780611395835876,0.8123849630355835,0.6994828804552526
seq0016__left_0021,seq0016,0.29872462153434753,1.0499567985534668,2.787313222885132,0.34806424379348755,0.11543010920286179,0.5019569396972656,0.8021316528320312,0.9229774475097656,0.9486174583435059,0.49067163467407227,0.6467910876610624,0.890536203762703,0.32,0.9956815838813782,0.805476725101471,0.6993948365868723
seq0016__left_0025,seq0016,0.29817450046539307,1.19663667678833,2.9584648609161377,0.353830486536026,0.11097221821546555,0.58404541015625,0.7967376708984375,0.896209716796875,0.9469882249832153,0.47230634093284607,0.6302688028113893,0.8595393230934412,0.32,0.9687385559082031,0.7724646925926208,0.685263409521802
seq0016__left_0029,seq0016,0.29753249883651733,1.1325256824493408,2.904036045074463,0.34940189123153687,0.1124928742647171,0.5819816589355469,0.7990226745605469,0.9068412780761719,0.9802797436714172,0.4720933437347412,0.6372791481722854,0.8875729467615657,0.32,1.0,0.7978706955909729,0.6985127397990734
seq0016__left_0033,seq0016,0.2972363829612732,1.1527951955795288,2.9343349933624268,0.35006147623062134,0.11182676255702972,0.5821075439453125,0.7964210510253906,0.902923583984375,0.9751171469688416,0.47332802414894104,0.6373044443682054,0.8920733416700056,0.32,0.998035728931427,0.8064516186714172,0.7012524929237826
seq0016__left_0037,seq0016,0.29973268508911133,1.103487253189087,2.8694419860839844,0.34924450516700745,0.11434809863567352,0.56781005859375,0.80133056640625,0.9108848571777344,0.9776765704154968,0.4907834231853485,0.6535111015452764,0.8905813606834363,0.32,0.9998212456703186,0.802861213684082,0.7051609201315058
seq0016__left_0041,seq0016,0.30249184370040894,1.15286386013031,2.916574478149414,0.35330718755722046,0.11426287889480591,0.5813560485839844,0.7997093200683594,0.8951339721679688,0.985852837562561,0.484006404876709,0.6492582063222588,0.8867566254861216,0.32,0.9998207092285156,0.796666145324707,0.700348644091936
seq0016__left_0045,seq0016,0.3017299771308899,1.1731722354888916,2.9379162788391113,0.3553014397621155,0.11348418146371841,0.5858154296875,0.7986068725585938,0.8930740356445312,0.9921129941940308,0.4741702377796173,0.6416638260645214,0.8880046746947392,0.32,0.9987385272979736,0.7993749976158142,0.693193154490328
seq0016__left_0049,seq0016,0.28811028599739075,1.0296094417572021,2.822329044342041,0.34114447236061096,0.11125785112380981,0.5544624328613281,0.796539306640625,0.9347000122070312,0.9897429943084717,0.48271456360816956,0.6489332816598631,0.8932139214522493,0.32,0.9989262819290161,0.8077346086502075,0.7059886352260847
